GAME ID,DATE TIME,TIME,Location,Home Team,Road Team,Home Score,Road Score,Result,Home Team Logo,Road Team Logo
408,12/12/2018,7:00 PM,Wells Fargo Center,Philadelphia 76ers,Brooklyn Nets,124,127,124 - 127,https://www.nba.com/assets/logos/teams/primary/web/PHI.svg,https://www.nba.com/assets/logos/teams/primary/web/BKN.svg
409,12/12/2018,7:00 PM,Capital One Arena,Washington Wizards,Boston Celtics,125,130,125 - 130,https://www.nba.com/assets/logos/teams/primary/web/WAS.svg,https://www.nba.com/assets/logos/teams/primary/web/BOS.svg
410,12/12/2018,8:00 PM,FedExForum,Memphis Grizzlies,Portland Trail Blazers,92,83,92 - 83,https://www.nba.com/assets/logos/teams/primary/web/MEM.svg,https://www.nba.com/assets/logos/teams/primary/web/POR.svg
411,12/12/2018,8:00 PM,Smoothie King Center,New Orleans Pelicans,Oklahoma City Thunder,118,114,118 - 114,https://www.nba.com/assets/logos/teams/primary/web/NOP.svg,https://www.nba.com/assets/logos/teams/primary/web/OKC.svg
412,12/12/2018,8:30 PM,American Airlines Center,Dallas Mavericks,Atlanta Hawks,114,107,114 - 107,https://www.nba.com/assets/logos/teams/primary/web/DAL.svg,https://www.nba.com/assets/logos/teams/primary/web/ATL.svg
413,12/12/2018,9:00 PM,Vivint Smart Home Arena,Utah Jazz,Miami Heat,111,84,111 - 84,https://www.nba.com/assets/logos/teams/primary/web/UTA.svg,https://www.nba.com/assets/logos/teams/primary/web/MIA.svg
414,12/12/2018,10:00 PM,Golden 1 Center,Sacramento Kings,Minnesota Timberwolves,141,130,141 - 130,https://www.nba.com/assets/logos/teams/primary/web/SAC.svg,https://www.nba.com/assets/logos/teams/primary/web/MIN.svg
415,12/12/2018,10:30 PM,ORACLE Arena,Golden State Warriors,Toronto Raptors,93,113,93 - 113,https://www.nba.com/assets/logos/teams/primary/web/GSW.svg,https://www.nba.com/assets/logos/teams/primary/web/TOR.svg
416,12/13/2018,8:00 PM,Toyota Center,Houston Rockets,Los Angeles Lakers,126,111,126 - 111,https://www.nba.com/assets/logos/teams/primary/web/HOU.svg,https://www.nba.com/assets/logos/teams/primary/web/LAL.svg
417,12/13/2018,8:30 PM,AT+ACY-T Center,San Antonio Spurs,LA Clippers,125,87,125 - 87,https://www.nba.com/assets/logos/teams/primary/web/SAS.svg,https://www.nba.com/assets/logos/teams/primary/web/LAC.svg
418,12/13/2018,9:30 PM,Arena Ciudad de Mexico,Orlando Magic,Chicago Bulls,97,91,97 - 91,https://www.nba.com/assets/logos/teams/primary/web/ORL.svg,https://www.nba.com/assets/logos/teams/primary/web/CHI.svg
419,12/13/2018,10:30 PM,Talking Stick Resort Arena,Phoenix Suns,Dallas Mavericks,99,89,99 - 89,https://www.nba.com/assets/logos/teams/primary/web/PHX.svg,https://www.nba.com/assets/logos/teams/primary/web/DAL.svg
420,12/14/2018,7:00 PM,TD Garden,Boston Celtics,Atlanta Hawks,129,108,129 - 108,https://www.nba.com/assets/logos/teams/primary/web/BOS.svg,https://www.nba.com/assets/logos/teams/primary/web/ATL.svg
421,12/14/2018,7:00 PM,Spectrum Center,Charlotte Hornets,New York Knicks,124,126,124 - 126,https://www.nba.com/assets/logos/teams/primary/web/CHA.svg,https://www.nba.com/assets/logos/teams/primary/web/NYK.svg
422,12/14/2018,7:30 PM,Barclays Center,Brooklyn Nets,Washington Wizards,125,118,125 - 118,https://www.nba.com/assets/logos/teams/primary/web/BKN.svg,https://www.nba.com/assets/logos/teams/primary/web/WAS.svg
423,12/14/2018,7:30 PM,Quicken Loans Arena,Cleveland Cavaliers,Milwaukee Bucks,102,114,102 - 114,https://www.nba.com/assets/logos/teams/primary/web/CLE.svg,https://www.nba.com/assets/logos/teams/primary/web/MIL.svg
424,12/14/2018,7:30 PM,Wells Fargo Center,Philadelphia 76ers,Indiana Pacers,101,113,101 - 113,https://www.nba.com/assets/logos/teams/primary/web/PHI.svg,https://www.nba.com/assets/logos/teams/primary/web/IND.svg
425,12/14/2018,8:00 PM,FedExForum,Memphis Grizzlies,Miami Heat,97,100,97 - 100,https://www.nba.com/assets/logos/teams/primary/web/MEM.svg,https://www.nba.com/assets/logos/teams/primary/web/MIA.svg
426,12/14/2018,10:00 PM,Pepsi Center,Denver Nuggets,Oklahoma City Thunder,109,98,109 - 98,https://www.nba.com/assets/logos/teams/primary/web/DEN.svg,https://www.nba.com/assets/logos/teams/primary/web/OKC.svg
427,12/14/2018,10:00 PM,Moda Center,Portland Trail Blazers,Toronto Raptors,128,122,128 - 122,https://www.nba.com/assets/logos/teams/primary/web/POR.svg,https://www.nba.com/assets/logos/teams/primary/web/TOR.svg
428,12/14/2018,10:00 PM,Golden 1 Center,Sacramento Kings,Golden State Warriors,125,130,125 - 130,https://www.nba.com/assets/logos/teams/primary/web/SAC.svg,https://www.nba.com/assets/logos/teams/primary/web/GSW.svg
429,12/15/2018,5:00 PM,Arena Ciudad de Mexico,Orlando Magic,Utah Jazz,96,89,96 - 89,https://www.nba.com/assets/logos/teams/primary/web/ORL.svg,https://www.nba.com/assets/logos/teams/primary/web/UTA.svg
430,12/15/2018,7:00 PM,Spectrum Center,Charlotte Hornets,Los Angeles Lakers,100,128,100 - 128,https://www.nba.com/assets/logos/teams/primary/web/CHA.svg,https://www.nba.com/assets/logos/teams/primary/web/LAL.svg
431,12/15/2018,7:00 PM,Little Caesars Arena,Detroit Pistons,Boston Celtics,113,104,113 - 104,https://www.nba.com/assets/logos/teams/primary/web/DET.svg,https://www.nba.com/assets/logos/teams/primary/web/BOS.svg
432,12/15/2018,8:00 PM,FedExForum,Memphis Grizzlies,Houston Rockets,97,105,97 - 105,https://www.nba.com/assets/logos/teams/primary/web/MEM.svg,https://www.nba.com/assets/logos/teams/primary/web/HOU.svg
433,12/15/2018,8:30 PM,AT+ACY-T Center,San Antonio Spurs,Chicago Bulls,93,98,93 - 98,https://www.nba.com/assets/logos/teams/primary/web/SAS.svg,https://www.nba.com/assets/logos/teams/primary/web/CHI.svg
434,12/15/2018,9:00 PM,Chesapeake Energy Arena,Oklahoma City Thunder,LA Clippers,110,104,110 - 104,https://www.nba.com/assets/logos/teams/primary/web/OKC.svg,https://www.nba.com/assets/logos/teams/primary/web/LAC.svg
435,12/15/2018,9:00 PM,Talking Stick Resort Arena,Phoenix Suns,Minnesota Timberwolves,107,99,107 - 99,https://www.nba.com/assets/logos/teams/primary/web/PHX.svg,https://www.nba.com/assets/logos/teams/primary/web/MIN.svg
436,12/16/2018,3:00 PM,Barclays Center,Brooklyn Nets,Atlanta Hawks,144,127,144 - 127,https://www.nba.com/assets/logos/teams/primary/web/BKN.svg,https://www.nba.com/assets/logos/teams/primary/web/ATL.svg
437,12/16/2018,3:30 PM,Quicken Loans Arena,Cleveland Cavaliers,Philadelphia 76ers,105,128,105 - 128,https://www.nba.com/assets/logos/teams/primary/web/CLE.svg,https://www.nba.com/assets/logos/teams/primary/web/PHI.svg
438,12/16/2018,5:00 PM,Bankers Life Fieldhouse,Indiana Pacers,New York Knicks,110,99,110 - 99,https://www.nba.com/assets/logos/teams/primary/web/IND.svg,https://www.nba.com/assets/logos/teams/primary/web/NYK.svg
439,12/16/2018,6:00 PM,Capital One Arena,Washington Wizards,Los Angeles Lakers,128,110,128 - 110,https://www.nba.com/assets/logos/teams/primary/web/WAS.svg,https://www.nba.com/assets/logos/teams/primary/web/LAL.svg
440,12/16/2018,7:00 PM,American Airlines Center,Dallas Mavericks,Sacramento Kings,113,120,113 - 120,https://www.nba.com/assets/logos/teams/primary/web/DAL.svg,https://www.nba.com/assets/logos/teams/primary/web/SAC.svg
441,12/16/2018,7:00 PM,Smoothie King Center,New Orleans Pelicans,Miami Heat,96,102,96 - 102,https://www.nba.com/assets/logos/teams/primary/web/NOP.svg,https://www.nba.com/assets/logos/teams/primary/web/MIA.svg
442,12/16/2018,8:00 PM,Pepsi Center,Denver Nuggets,Toronto Raptors,95,86,95 - 86,https://www.nba.com/assets/logos/teams/primary/web/DEN.svg,https://www.nba.com/assets/logos/teams/primary/web/TOR.svg
443,12/17/2018,7:00 PM,Little Caesars Arena,Detroit Pistons,Milwaukee Bucks,104,107,104 - 107,https://www.nba.com/assets/logos/teams/primary/web/DET.svg,https://www.nba.com/assets/logos/teams/primary/web/MIL.svg
444,12/17/2018,7:30 PM,Madison Square Garden,New York Knicks,Phoenix Suns,110,128,110 - 128,https://www.nba.com/assets/logos/teams/primary/web/NYK.svg,https://www.nba.com/assets/logos/teams/primary/web/PHX.svg
445,12/17/2018,8:00 PM,Toyota Center,Houston Rockets,Utah Jazz,102,97,102 - 97,https://www.nba.com/assets/logos/teams/primary/web/HOU.svg,https://www.nba.com/assets/logos/teams/primary/web/UTA.svg
446,12/17/2018,8:00 PM,Target Center,Minnesota Timberwolves,Sacramento Kings,132,105,132 - 105,https://www.nba.com/assets/logos/teams/primary/web/MIN.svg,https://www.nba.com/assets/logos/teams/primary/web/SAC.svg
447,12/17/2018,8:00 PM,Chesapeake Energy Arena,Oklahoma City Thunder,Chicago Bulls,121,96,121 - 96,https://www.nba.com/assets/logos/teams/primary/web/OKC.svg,https://www.nba.com/assets/logos/teams/primary/web/CHI.svg
448,12/17/2018,8:30 PM,AT+ACY-T Center,San Antonio Spurs,Philadelphia 76ers,123,96,123 - 96,https://www.nba.com/assets/logos/teams/primary/web/SAS.svg,https://www.nba.com/assets/logos/teams/primary/web/PHI.svg
449,12/17/2018,10:30 PM,ORACLE Arena,Golden State Warriors,Memphis Grizzlies,110,93,110 - 93,https://www.nba.com/assets/logos/teams/primary/web/GSW.svg,https://www.nba.com/assets/logos/teams/primary/web/MEM.svg
450,12/17/2018,10:30 PM,Staples Center,LA Clippers,Portland Trail Blazers,127,131,127 - 131,https://www.nba.com/assets/logos/teams/primary/web/LAC.svg,https://www.nba.com/assets/logos/teams/primary/web/POR.svg
451,12/18/2018,7:00 PM,Bankers Life Fieldhouse,Indiana Pacers,Cleveland Cavaliers,91,92,91 - 92,https://www.nba.com/assets/logos/teams/primary/web/IND.svg,https://www.nba.com/assets/logos/teams/primary/web/CLE.svg
452,12/18/2018,7:30 PM,State Farm Arena,Atlanta Hawks,Washington Wizards,118,110,118 - 110,https://www.nba.com/assets/logos/teams/primary/web/ATL.svg,https://www.nba.com/assets/logos/teams/primary/web/WAS.svg
453,12/18/2018,7:30 PM,Barclays Center,Brooklyn Nets,Los Angeles Lakers,115,110,115 - 110,https://www.nba.com/assets/logos/teams/primary/web/BKN.svg,https://www.nba.com/assets/logos/teams/primary/web/LAL.svg
454,12/18/2018,9:00 PM,Pepsi Center,Denver Nuggets,Dallas Mavericks,126,118,126 - 118,https://www.nba.com/assets/logos/teams/primary/web/DEN.svg,https://www.nba.com/assets/logos/teams/primary/web/DAL.svg
455,12/19/2018,7:00 PM,Spectrum Center,Charlotte Hornets,Cleveland Cavaliers,110,99,110 - 99,https://www.nba.com/assets/logos/teams/primary/web/CHA.svg,https://www.nba.com/assets/logos/teams/primary/web/CLE.svg
456,12/19/2018,7:00 PM,Amway Center,Orlando Magic,San Antonio Spurs,90,129,90 - 129,https://www.nba.com/assets/logos/teams/primary/web/ORL.svg,https://www.nba.com/assets/logos/teams/primary/web/SAS.svg
457,12/19/2018,7:00 PM,Wells Fargo Center,Philadelphia 76ers,New York Knicks,131,109,131 - 109,https://www.nba.com/assets/logos/teams/primary/web/PHI.svg,https://www.nba.com/assets/logos/teams/primary/web/NYK.svg
458,12/19/2018,7:30 PM,TD Garden,Boston Celtics,Phoenix Suns,103,111,103 - 111,https://www.nba.com/assets/logos/teams/primary/web/BOS.svg,https://www.nba.com/assets/logos/teams/primary/web/PHX.svg
459,12/19/2018,7:30 PM,Scotiabank Arena,Toronto Raptors,Indiana Pacers,99,96,99 - 96,https://www.nba.com/assets/logos/teams/primary/web/TOR.svg,https://www.nba.com/assets/logos/teams/primary/web/IND.svg
460,12/19/2018,8:00 PM,United Center,Chicago Bulls,Brooklyn Nets,93,96,93 - 96,https://www.nba.com/assets/logos/teams/primary/web/CHI.svg,https://www.nba.com/assets/logos/teams/primary/web/BKN.svg
461,12/19/2018,8:00 PM,Toyota Center,Houston Rockets,Washington Wizards,136,118,136 - 118,https://www.nba.com/assets/logos/teams/primary/web/HOU.svg,https://www.nba.com/assets/logos/teams/primary/web/WAS.svg
462,12/19/2018,8:00 PM,Fiserv Forum,Milwaukee Bucks,New Orleans Pelicans,123,115,123 - 115,https://www.nba.com/assets/logos/teams/primary/web/MIL.svg,https://www.nba.com/assets/logos/teams/primary/web/NOP.svg
463,12/19/2018,8:00 PM,Target Center,Minnesota Timberwolves,Detroit Pistons,123,129,123 - 129,https://www.nba.com/assets/logos/teams/primary/web/MIN.svg,https://www.nba.com/assets/logos/teams/primary/web/DET.svg
464,12/19/2018,9:00 PM,Vivint Smart Home Arena,Utah Jazz,Golden State Warriors,108,103,108 - 103,https://www.nba.com/assets/logos/teams/primary/web/UTA.svg,https://www.nba.com/assets/logos/teams/primary/web/GSW.svg
465,12/19/2018,10:00 PM,Moda Center,Portland Trail Blazers,Memphis Grizzlies,99,92,99 - 92,https://www.nba.com/assets/logos/teams/primary/web/POR.svg,https://www.nba.com/assets/logos/teams/primary/web/MEM.svg
466,12/19/2018,10:00 PM,Golden 1 Center,Sacramento Kings,Oklahoma City Thunder,113,132,113 - 132,https://www.nba.com/assets/logos/teams/primary/web/SAC.svg,https://www.nba.com/assets/logos/teams/primary/web/OKC.svg
467,12/20/2018,8:00 PM,AmericanAirlines Arena,Miami Heat,Houston Rockets,101,99,101 - 99,https://www.nba.com/assets/logos/teams/primary/web/MIA.svg,https://www.nba.com/assets/logos/teams/primary/web/HOU.svg
468,12/20/2018,10:30 PM,Staples Center,LA Clippers,Dallas Mavericks,125,121,125 - 121,https://www.nba.com/assets/logos/teams/primary/web/LAC.svg,https://www.nba.com/assets/logos/teams/primary/web/DAL.svg
469,12/21/2018,7:00 PM,Spectrum Center,Charlotte Hornets,Detroit Pistons,98,86,98 - 86,https://www.nba.com/assets/logos/teams/primary/web/CHA.svg,https://www.nba.com/assets/logos/teams/primary/web/DET.svg
470,12/21/2018,7:00 PM,Scotiabank Arena,Toronto Raptors,Cleveland Cavaliers,126,110,126 - 110,https://www.nba.com/assets/logos/teams/primary/web/TOR.svg,https://www.nba.com/assets/logos/teams/primary/web/CLE.svg
471,12/21/2018,7:30 PM,Barclays Center,Brooklyn Nets,Indiana Pacers,106,114,106 - 114,https://www.nba.com/assets/logos/teams/primary/web/BKN.svg,https://www.nba.com/assets/logos/teams/primary/web/IND.svg
472,12/21/2018,7:30 PM,Madison Square Garden,New York Knicks,Atlanta Hawks,107,114,107 - 114,https://www.nba.com/assets/logos/teams/primary/web/NYK.svg,https://www.nba.com/assets/logos/teams/primary/web/ATL.svg
473,12/21/2018,8:00 PM,TD Garden,Boston Celtics,Milwaukee Bucks,107,120,107 - 120,https://www.nba.com/assets/logos/teams/primary/web/BOS.svg,https://www.nba.com/assets/logos/teams/primary/web/MIL.svg
474,12/21/2018,8:00 PM,United Center,Chicago Bulls,Orlando Magic,90,80,90 - 80,https://www.nba.com/assets/logos/teams/primary/web/CHI.svg,https://www.nba.com/assets/logos/teams/primary/web/ORL.svg
475,12/21/2018,8:30 PM,AT+ACY-T Center,San Antonio Spurs,Minnesota Timberwolves,124,98,124 - 98,https://www.nba.com/assets/logos/teams/primary/web/SAS.svg,https://www.nba.com/assets/logos/teams/primary/web/MIN.svg
476,12/21/2018,10:00 PM,Moda Center,Portland Trail Blazers,Utah Jazz,90,120,90 - 120,https://www.nba.com/assets/logos/teams/primary/web/POR.svg,https://www.nba.com/assets/logos/teams/primary/web/UTA.svg
477,12/21/2018,10:00 PM,Golden 1 Center,Sacramento Kings,Memphis Grizzlies,102,99,102 - 99,https://www.nba.com/assets/logos/teams/primary/web/SAC.svg,https://www.nba.com/assets/logos/teams/primary/web/MEM.svg
478,12/21/2018,10:30 PM,Staples Center,Los Angeles Lakers,New Orleans Pelicans,112,104,112 - 104,https://www.nba.com/assets/logos/teams/primary/web/LAL.svg,https://www.nba.com/assets/logos/teams/primary/web/NOP.svg
479,12/22/2018,5:00 PM,Staples Center,LA Clippers,Denver Nuggets,132,111,132 - 111,https://www.nba.com/assets/logos/teams/primary/web/LAC.svg,https://www.nba.com/assets/logos/teams/primary/web/DEN.svg
480,12/22/2018,7:00 PM,Capital One Arena,Washington Wizards,Phoenix Suns,149,146,149 - 146,https://www.nba.com/assets/logos/teams/primary/web/WAS.svg,https://www.nba.com/assets/logos/teams/primary/web/PHX.svg
481,12/22/2018,7:30 PM,Wells Fargo Center,Philadelphia 76ers,Toronto Raptors,126,101,126 - 101,https://www.nba.com/assets/logos/teams/primary/web/PHI.svg,https://www.nba.com/assets/logos/teams/primary/web/TOR.svg
482,12/22/2018,8:00 PM,AmericanAirlines Arena,Miami Heat,Milwaukee Bucks,94,87,94 - 87,https://www.nba.com/assets/logos/teams/primary/web/MIA.svg,https://www.nba.com/assets/logos/teams/primary/web/MIL.svg
483,12/22/2018,8:00 PM,Toyota Center,Houston Rockets,San Antonio Spurs,108,101,108 - 101,https://www.nba.com/assets/logos/teams/primary/web/HOU.svg,https://www.nba.com/assets/logos/teams/primary/web/SAS.svg
484,12/22/2018,8:30 PM,ORACLE Arena,Golden State Warriors,Dallas Mavericks,120,116,120 - 116,https://www.nba.com/assets/logos/teams/primary/web/GSW.svg,https://www.nba.com/assets/logos/teams/primary/web/DAL.svg
485,12/22/2018,9:00 PM,Vivint Smart Home Arena,Utah Jazz,Oklahoma City Thunder,106,107,106 - 107,https://www.nba.com/assets/logos/teams/primary/web/UTA.svg,https://www.nba.com/assets/logos/teams/primary/web/OKC.svg
486,12/23/2018,4:00 PM,Little Caesars Arena,Detroit Pistons,Atlanta Hawks,95,98,95 - 98,https://www.nba.com/assets/logos/teams/primary/web/DET.svg,https://www.nba.com/assets/logos/teams/primary/web/ATL.svg
487,12/23/2018,5:00 PM,Bankers Life Fieldhouse,Indiana Pacers,Washington Wizards,105,89,105 - 89,https://www.nba.com/assets/logos/teams/primary/web/IND.svg,https://www.nba.com/assets/logos/teams/primary/web/WAS.svg
488,12/23/2018,6:00 PM,TD Garden,Boston Celtics,Charlotte Hornets,119,103,119 - 103,https://www.nba.com/assets/logos/teams/primary/web/BOS.svg,https://www.nba.com/assets/logos/teams/primary/web/CHA.svg
489,12/23/2018,6:00 PM,Barclays Center,Brooklyn Nets,Phoenix Suns,111,103,111 - 103,https://www.nba.com/assets/logos/teams/primary/web/BKN.svg,https://www.nba.com/assets/logos/teams/primary/web/PHX.svg
490,12/23/2018,6:00 PM,Quicken Loans Arena,Cleveland Cavaliers,Chicago Bulls,92,112,92 - 112,https://www.nba.com/assets/logos/teams/primary/web/CLE.svg,https://www.nba.com/assets/logos/teams/primary/web/CHI.svg
491,12/23/2018,6:00 PM,Amway Center,Orlando Magic,Miami Heat,91,115,91 - 115,https://www.nba.com/assets/logos/teams/primary/web/ORL.svg,https://www.nba.com/assets/logos/teams/primary/web/MIA.svg
492,12/23/2018,6:00 PM,Golden 1 Center,Sacramento Kings,New Orleans Pelicans,122,117,122 - 117,https://www.nba.com/assets/logos/teams/primary/web/SAC.svg,https://www.nba.com/assets/logos/teams/primary/web/NOP.svg
493,12/23/2018,8:00 PM,Chesapeake Energy Arena,Oklahoma City Thunder,Minnesota Timberwolves,112,114,112 - 114,https://www.nba.com/assets/logos/teams/primary/web/OKC.svg,https://www.nba.com/assets/logos/teams/primary/web/MIN.svg
494,12/23/2018,8:30 PM,ORACLE Arena,Golden State Warriors,LA Clippers,129,127,129 - 127,https://www.nba.com/assets/logos/teams/primary/web/GSW.svg,https://www.nba.com/assets/logos/teams/primary/web/LAC.svg
495,12/23/2018,9:00 PM,Moda Center,Portland Trail Blazers,Dallas Mavericks,121,118,121 - 118,https://www.nba.com/assets/logos/teams/primary/web/POR.svg,https://www.nba.com/assets/logos/teams/primary/web/DAL.svg
496,12/23/2018,9:30 PM,Staples Center,Los Angeles Lakers,Memphis Grizzlies,99,107,99 - 107,https://www.nba.com/assets/logos/teams/primary/web/LAL.svg,https://www.nba.com/assets/logos/teams/primary/web/MEM.svg
497,12/25/2018,12:00 PM,Madison Square Garden,New York Knicks,Milwaukee Bucks,95,109,95 - 109,https://www.nba.com/assets/logos/teams/primary/web/NYK.svg,https://www.nba.com/assets/logos/teams/primary/web/MIL.svg
498,12/25/2018,3:00 PM,Toyota Center,Houston Rockets,Oklahoma City Thunder,113,109,113 - 109,https://www.nba.com/assets/logos/teams/primary/web/HOU.svg,https://www.nba.com/assets/logos/teams/primary/web/OKC.svg
499,12/25/2018,5:30 PM,TD Garden,Boston Celtics,Philadelphia 76ers,121,114,121 - 114,https://www.nba.com/assets/logos/teams/primary/web/BOS.svg,https://www.nba.com/assets/logos/teams/primary/web/PHI.svg
500,12/25/2018,8:00 PM,ORACLE Arena,Golden State Warriors,Los Angeles Lakers,101,127,101 - 127,https://www.nba.com/assets/logos/teams/primary/web/GSW.svg,https://www.nba.com/assets/logos/teams/primary/web/LAL.svg
